Latitude,Longitude,MAT,MAP
-87.25,-110.75,-44.59,18.83
-87.25,110.75,-50.53,15.14
68.75,24.75,-2.54,408.93
26.75,32.75,23.23,6.68
-26.75,32.75,23.04,542.93
59.75,163.25,-1.77,399.71
77.25,-48.25,-24.5,117.09
-77.25,48.25,-53.01,72.5
-84.25,-53.75,-31.47,116.84
-84.25,53.75,-53.56,17.51
-42.25,-68.25,7.14,205.45
42.25,68.25,12.9,353.24
12.75,30.75,27.94,404.35
-12.75,30.75,18.88,1019.57
67.75,18.75,-3.89,437.06
25.75,-10.75,22.87,40.83
25.75,10.75,24.57,17.69
46.25,-80.25,4.48,925.43
46.25,80.25,6.58,301.71
20.75,-98.25,21.52,1719.43
20.75,98.25,23.67,1538.92
69.25,166.75,-13.42,185.49
74.25,-36.25,-26.54,239.65
60.25,16.75,5.17,552.59
-74.25,36.25,-40.78,240.89
44.25,-90.25,6.44,774.11
16.75,78.25,26.68,798.53
62.25,55.75,-0.9,609.05
-84.75,166.75,-35.92,141.72
61.75,67.25,-1.6,530.36
-82.75,-0.75,-39,118.59
-82.75,0.75,-39.95,107.41
6.25,-3.75,26.43,1378.46
2.75,38.75,25.75,473.87
-2.75,38.75,25.94,669.93
70.75,133.25,-13.97,234.18
-70.75,133.25,-39.26,596.64
-81.75,-103.25,-31.39,102.47
-81.75,103.25,-53.37,25.87
50.75,10.75,5.92,1142.5
18.75,-3.75,28.71,54.33
18.75,3.75,29.38,143.39
-66.25,-64.75,-12.95,533.35
66.25,64.75,-5.68,493.41
-5.25,-41.25,25.79,886.36
5.25,41.25,27.47,426.18
-38.25,-60.25,14.04,788.91
44.25,90.25,6.57,162.73
6.75,-9.25,25.77,1862.42
6.75,9.25,26.46,1821.75
23.75,34.25,24.58,3.95
-23.75,34.25,24.11,616.1
55.75,-125.75,-0.42,535.98
55.75,125.75,-7.59,587.99
47.25,-87.25,4.89,762.52
47.25,87.25,6.22,145.09
-74.75,-77.75,-25.47,314.82
-74.75,77.75,-35.72,82.53
6.25,-68.25,27.19,2130.02
-6.25,-68.25,25.76,2565.62
71.25,-30.25,-14.19,395.22
39.75,-0.25,17.77,474.8
-71.25,30.25,-21.51,483.12
52.25,-96.75,-0.29,459.83
52.25,96.75,-5.92,315.31
47.25,9.25,4.07,2278.65
-75.75,-5.75,-32.5,420.76
-75.75,5.75,-31.24,367.93
38.25,60.25,17.01,138.13
76.25,-47.25,-22.77,159.11
-76.25,47.25,-50.42,101.56
69.25,173.25,-12.2,170.27
56.75,-116.25,-0.19,421.6
56.75,116.25,-12.68,376.03
-4.25,-78.25,27.47,1761.61
70.25,-150.25,-11.62,93.51
70.25,150.25,-15.38,182.26
-70.25,150.25,-24.76,604.67
65.25,-151.75,-5.55,303.13
65.25,151.75,-13.07,274.77
-75.25,-5.75,-32.71,432.24
-75.25,5.75,-31.15,376.1
-24.25,136.25,23.49,271.6
33.75,41.25,20.56,144.59
-77.25,-148.25,-24.07,402.93
-77.25,148.25,-32.61,193.52
0.75,-79.25,24.51,2018.85
-0.75,-79.25,24.64,2587.97
36.25,-110.25,10.06,261.92
38.75,22.25,9.58,638.31
-37.75,143.25,12.97,589.24
-4.75,144.75,27.49,3529.6
-88.25,-51.75,-47.02,12.95
-88.25,51.75,-50.25,8.75
82.25,-71.25,-27.03,128.8
-82.25,-71.25,-22.76,179.86
-82.25,71.25,-56.39,20.9
49.75,17.75,7.09,678.98
54.25,58.25,-0.97,432.4
24.25,-12.75,24.97,43.27
24.25,12.75,23.1,12.35
53.25,-76.25,-3.15,688.64
53.25,76.25,2.05,290.87
24.75,115.75,18.73,1630.8
-21.75,129.25,25.48,404.27
-84.75,-89.25,-35.61,39.7
31.75,-4.25,20.07,118.62
31.75,4.25,22.17,60.06
-84.75,89.25,-52.51,17.35
71.25,128.75,-13.68,290.18
-78.25,23.75,-51.88,72.46
33.75,-80.75,17.48,1155.5
-33.75,-80.75,12.28,747.53
33.75,80.75,-2.3,65.51
-34.25,-66.75,17.3,486.89
34.25,66.75,1.58,316.8
52.25,-62.75,-1.87,796.32
52.25,62.75,3.09,254.83
27.75,30.25,21.46,6.71
-27.75,30.25,16.93,731.74
-18.75,-66.25,14.57,449.32
39.25,-89.25,12.16,1010.68
56.25,-74.75,-4.93,605.73
56.25,74.75,0.82,392.37
39.25,89.25,13.35,29.2
61.75,-95.75,-10.13,325.04
61.75,95.75,-7.39,517.62
70.75,68.25,-9.23,295.25
-70.75,68.25,-13.57,282.43
18.25,-3.75,28.68,58.38
18.25,3.75,29.34,164.27
11.75,22.25,25.68,573.31
-11.75,22.25,22.01,1368.16
-85.75,-165.25,-42.66,94.31
-22.75,-55.75,23.21,1529.67
22.75,55.75,29.33,117.67
-85.75,165.25,-44.01,82.71
-87.25,159.75,-49.35,33.17
63.25,-97.75,-11.53,273.06
63.25,97.75,-8.86,404.4
12.75,18.25,29.42,522.11
-12.75,18.25,19.67,1308.75
57.25,82.25,-0.33,493.77
-25.75,136.25,22.29,157.64
37.75,34.25,12.65,339.24
78.25,-58.25,-23.07,103.02
-78.25,58.25,-52.68,41.9
22.75,88.25,26.56,1727.09
36.25,-94.75,14.58,1156.79
36.25,94.75,8.57,46.46
41.75,46.25,14.09,818.37
-78.75,-149.25,-25.65,326.55
54.75,-79.25,-3.69,593.49
24.25,-77.75,25.09,1209.25
24.25,77.75,25.76,919.42
54.75,79.25,0.77,357.26
64.75,-126.25,-7,295.47
19.75,105.75,23.82,1319.56
64.75,126.25,-10.37,327.49
51.75,-70.25,-1.96,828.25
-51.75,-70.25,6.85,269.68
51.75,70.25,2.59,298.86
65.25,-147.75,-4.96,304.5
65.25,147.75,-19.62,264.13
68.75,-129.75,-11.17,162.72
68.75,129.75,-17.52,237.87
-68.75,129.75,-29.42,611.04
-87.25,-174.25,-47.46,39.32
-87.25,174.25,-48.81,37.68
29.25,32.25,16.55,17.47
51.75,-101.75,0.08,477.95
51.75,101.75,-4.35,359.25
51.75,109.75,-2.18,322.8
-71.25,128.75,-43.26,589.49
11.25,24.25,27.48,560.57
-11.25,24.25,20.16,1557.79
-78.25,-20.25,-28.37,356.2
-78.25,20.25,-50.91,80.69
19.25,23.75,26.28,77.01
-19.25,23.75,23.29,408.96
-89.75,-56.75,-48.9,6.96
78.25,-24.25,-20.92,153.8
-78.25,-24.25,-23.63,356.56
-78.25,24.25,-52.07,71.3
-89.75,56.75,-49.29,6.48
4.75,31.25,27.19,1036.61
-4.75,31.25,23.23,996.85
38.75,-7.25,16.38,626.69
70.25,-31.25,-13.78,533.52
-70.25,31.25,-16.53,536.44
62.75,-141.75,-4.87,295.7
67.25,-44.25,-17.18,291.63
67.25,44.25,-0.67,398.37
62.75,141.75,-17.8,217.88
-78.75,149.25,-32.66,196.35
78.25,-68.75,-17.55,104.13
-78.25,68.75,-51.97,37.96
-85.25,-32.75,-38.6,99.88
-85.25,32.75,-50.2,18.73
47.25,133.75,2.16,558.16
30.25,-105.75,15.72,273.61
31.25,-94.75,19.16,1159.45
-71.75,-1.25,-18.65,431.76
-71.75,1.25,-19.76,400.75
31.25,94.75,-0.36,641.86
30.25,105.75,17.76,1005.28
-80.75,151.25,-30.95,211.7
-29.25,134.75,20.68,154.59
40.75,33.75,8.93,442.42
29.25,27.25,22.79,28.58
-29.25,27.25,15.14,665.47
51.75,52.25,5.22,346.76
69.25,-72.25,-13.69,235.32
69.25,72.25,-9.21,363.4
39.75,39.25,5.08,417.14
69.25,175.75,-14.81,163.68
-83.25,-119.25,-25.9,54.41
-83.25,119.25,-50.17,36.82
-36.75,141.25,14.55,507.32
60.25,85.25,-2.84,564.26
-81.25,-7.25,-32.95,265.46
-81.25,7.25,-44.71,92.21
27.75,-106.75,13.86,531.74
27.75,106.75,15.3,1099.23
-33.75,-61.75,16.63,903.49
33.75,61.75,15.22,256.97
60.75,-139.75,-13.81,1024.39
-68.75,60.25,-23.87,422.1
60.75,139.75,-11.68,412.52
-74.25,-89.75,-24.83,391.69
-32.75,-66.25,15.54,622.91
46.25,47.75,10.19,208.62
32.75,66.25,14,277.89
74.25,89.75,-14.6,212.56
-74.25,89.75,-46.71,117.34
1.25,25.75,25.03,1694.93
36.25,110.25,11.44,543.21
-31.75,-63.25,17.85,794.18
31.75,63.25,21.15,139.03
26.25,92.75,23.3,1666.56
81.25,-67.25,-23.26,106.18
-81.25,67.25,-56.68,24.76
61.25,-156.25,-1.02,525.65
63.25,-119.25,-4.89,319.5
63.25,119.25,-9.18,286.64
61.25,156.25,-5.69,414.14
72.25,-88.25,-13.75,172.13
-9.25,-48.25,27.11,1214.9
9.25,48.25,25.13,149.65
72.25,88.25,-12.88,288.83
-72.25,88.25,-36.52,314.12
-83.25,-82.25,-28.2,104.63
-83.25,82.25,-54.55,19.05
65.25,58.75,-3.26,564.46
71.75,-47.75,-19.3,228.04
66.25,26.25,0.58,609.84
-71.75,47.75,-35.96,738.38
23.25,116.25,21.92,1547.81
-23.25,116.25,25.79,277.24
8.75,15.25,27.02,1083.76
-86.75,-99.25,-42.32,19.84
-86.75,99.25,-50.7,14.88
-77.75,-14.75,-29.94,368.64
-77.75,14.75,-45.58,127.56
-26.25,-67.75,4.17,140.96
26.25,67.75,26.76,142.4
-75.25,155.25,-28.61,266.18
-8.75,-50.75,21.93,1794.22
36.75,51.75,16.24,1048.59
67.25,-43.75,-16.8,414.18
-26.25,119.75,22.1,268.53
57.25,-3.75,7.34,907.53
-77.75,-15.25,-29.89,367.59
-77.75,15.25,-45.86,123.46
7.75,-81.25,27.62,2543.85
7.75,81.25,27.56,2015.3
-75.25,-75.25,-24.81,317.41
-75.25,75.25,-35.97,82.66
-5.25,-47.25,24.76,1418.44
5.25,47.25,28.03,210.67
-86.25,-142.25,-39.57,47.93
-86.25,142.25,-48.36,41.97
-85.75,-92.75,-38.07,27.66
19.25,-1.25,29.64,77.83
19.25,1.25,28.28,107.33
-85.75,92.75,-51.63,16.31
76.75,-119.25,-17.86,111.34
-76.75,-119.25,-27.57,367.37
-76.75,119.25,-51.69,43.37
79.25,-32.25,-25.86,149.57
-79.25,-32.25,-20.11,332.36
-79.25,32.25,-55.6,42.53
-82.75,-17.25,-32.81,214.11
-82.75,17.25,-47.73,38.21
69.75,-160.25,-11.07,140.38
43.25,-82.75,7.86,738
43.25,82.75,4.83,280.46
-82.75,-135.25,-23.17,102.12
-82.75,135.25,-42.19,87.7
2.25,41.25,28.24,363.21
7.75,-10.25,24.98,2304.4
7.75,10.25,27.89,1086.06
-21.75,145.75,23.71,501.66
20.25,27.75,25.8,20.13
-20.25,27.75,20.04,567.48
-83.75,-1.25,-41.27,90.25
-83.75,1.25,-42.21,79.92
-78.75,-135.75,-25.38,237.65
30.75,119.25,15.9,1367.07
-30.75,119.25,18.08,317.76
-78.75,135.75,-42.04,82.69
-24.75,115.75,23.35,228.76
34.75,-107.25,10.67,270.6
34.75,107.25,10.24,662.56
34.75,-107.75,8.58,310.43
34.75,107.75,10.08,659.32
-74.75,-12.75,-24.99,441.87
-74.75,12.75,-32.81,341.79
61.75,-151.75,-1.94,473.83
61.75,151.75,-14.8,324.77
-82.75,-111.25,-28.05,57.73
-82.75,111.25,-52.39,29.89
66.25,-41.25,-10.33,863.54
72.25,-75.75,-19.2,190.3
80.75,-24.75,-21.36,152.12
-80.75,-24.75,-27.24,311.86
-80.75,24.75,-52.88,37.99
-72.25,75.75,-24.26,181.69
50.75,-66.75,-1.34,1057.94
50.75,66.75,3.08,250.33
-85.25,-115.75,-34.92,32.77
-85.25,115.75,-50.5,28.95
-89.75,-80.75,-48.92,7
70.25,22.25,2.2,711.51
-89.75,80.75,-49.33,6.61
68.25,-32.25,-5.23,653.02
68.25,32.25,-1.28,449.84
-39.25,-68.25,12.27,199.8
39.25,68.25,4.2,429.64
-74.75,154.75,-29.54,291.31
32.75,-2.75,16.71,283.86
67.75,-159.75,-8.15,286.95
-85.75,-7.75,-44.41,47.82
-85.75,7.75,-46.54,32.52
67.75,159.75,-14.84,183.26
39.75,-84.25,11.34,986.64
39.75,84.25,11.73,38.88
41.75,-93.25,10.1,886.94
41.75,93.25,8.17,46.93
-83.75,-53.25,-31.25,145.62
-83.75,53.25,-54.08,18.65
46.75,48.25,9.83,188.11
-77.75,-73.25,-20.81,275.87
77.75,-87.25,-18.46,150.57
-77.75,-87.25,-26.77,237.5
-77.75,87.25,-51.34,42.16
22.25,32.75,25.62,4.16
-22.25,32.75,25.04,532.57
65.75,-113.75,-9.99,260.64
65.75,113.75,-13.84,294
-27.75,-58.75,20.93,1329.61
27.75,58.75,27.7,121.38
64.25,-49.75,-3.26,516.68
64.25,49.75,-1.16,578.96
-76.75,152.25,-31.56,212.23
41.75,59.75,13.25,82.01
32.25,40.25,19.06,114.45
-37.25,-73.25,12.83,1452.57
37.25,73.25,-6.91,138.29
72.75,110.75,-14.53,169.72
-72.75,110.75,-44.21,223.01
-4.25,-47.75,25.65,1557.69
4.25,47.75,26.94,213.84
40.25,-84.25,10.28,962.65
40.25,84.25,11.71,61.52
62.25,-108.75,-7.03,262.57
62.25,108.75,-7.49,336.5
-31.25,19.75,16.68,220.68
43.75,-75.25,5.33,1229
43.75,75.25,8.77,359.26
-86.25,-169.75,-41.72,71.45
-86.25,169.75,-45.77,66.1
-13.75,135.25,26.96,1078.04
32.75,2.75,20.08,105.1
-20.75,132.25,25.15,367.64
18.25,83.25,26.1,1058.29
48.75,-67.25,1.5,1089.95
-48.75,-67.25,9.79,241.26
48.75,67.25,4.37,172.2
-88.75,-164.75,-49.72,14.97
66.75,-117.25,-9.58,222.93
50.25,62.25,4.07,188.68
66.75,117.25,-13.28,288.83
-88.75,164.75,-50.33,14.01
-89.25,-94.25,-48.34,8.61
80.75,-84.25,-22.22,77.98
-80.75,-84.25,-26.38,187.68
-80.75,84.25,-55.47,23.33
-89.25,94.25,-49.4,7.93
-26.25,-63.25,22.34,630.05
17.75,-5.25,29.03,85.86
17.75,5.25,29.59,183.77
26.25,63.25,25.46,111.17
1.75,-60.25,26.9,1847.63
-1.25,25.75,25.1,1669.33
-12.75,-75.25,3.73,624.14
-82.25,-47.25,-22.25,231.37
-82.25,47.25,-55.06,24.03
-73.75,60.75,-30.12,336.38
12.75,75.25,27.06,4067.1
-27.25,-48.75,20.42,1719.41
27.25,48.75,25.29,88.55
-89.25,-14.75,-48.15,7.93
-89.25,14.75,-48.45,7.42
-88.75,-177.75,-50.07,15.03
-88.75,177.75,-50.2,14.59
30.25,-97.25,19.94,902.28
30.25,97.25,3.44,553.07
-27.25,129.75,22.12,263.42
60.75,-120.75,-3.7,369.57
52.25,-106.75,1.6,362.32
52.25,106.75,-0.28,273.81
60.75,120.75,-6.5,334.46
-7.25,143.75,25.45,4932.03
63.75,23.75,2.88,490.89
60.75,16.25,3.95,596.98
53.75,19.75,7.39,603.63
56.75,-99.75,-2.68,505.3
56.75,99.75,-2.58,337.9
-77.75,-4.25,-32.67,364.12
-77.75,4.25,-35.02,270.23
11.25,-2.25,27.73,936.61
11.25,2.25,27.54,959.8
6.75,15.75,23.96,1312.39
-6.75,15.75,22.96,1339.09
-72.75,60.25,-29.72,439.1
37.25,-107.75,7.66,445.42
37.25,107.75,7.6,393.37
35.25,-87.75,13.92,1501.94
35.25,87.75,-8.05,42.84
21.25,73.75,27.5,1233.17
26.25,15.25,23.37,11.35
-26.25,15.25,14.58,38.46
15.25,-13.25,29.82,461.47
15.25,13.25,28.02,206.72
-15.25,13.25,17.94,787.08
20.75,-10.25,28.55,67.23
20.75,10.25,27.05,35.98
-85.75,-11.25,-43.89,53.03
-85.75,11.25,-47.1,29.32
-85.75,-104.75,-40.06,26.79
-85.75,104.75,-51.05,20.71
31.25,26.25,18.99,144.57
-31.25,26.25,13.82,512.98
39.25,-80.25,11.78,1092.79
39.25,80.25,11.73,62.97
-89.25,-135.25,-48.91,9.64
-89.25,135.25,-49.65,9.37
40.75,-108.75,6.91,226.06
-11.75,-59.75,23.95,1949.28
40.75,108.75,6.09,261.78
6.75,-5.75,25.76,1204.2
6.75,5.75,26.73,1810.77
50.25,-60.75,1.56,994.33
50.25,60.75,3.96,230.93
51.75,-67.25,-4.7,939.27
57.25,-2.25,8.26,784.95
-75.75,-136.25,-23.07,464.2
-75.75,136.25,-46.67,95.82
16.75,103.75,26.37,1443.2
58.25,159.75,-3.45,439.79
79.75,-51.25,-29.6,114.89
-79.75,51.25,-56.8,32.86
4.75,115.75,21.06,2537.5
70.25,-93.25,-16.46,187.13
70.25,93.25,-14.62,364.43
-70.25,93.25,-37.46,509.13
68.25,26.25,-1.23,437.55
-87.25,-128.25,-44.5,23.22
-87.25,128.25,-49.89,22.06
-80.75,-117.25,-27.2,57.77
81.75,-26.25,-20.13,148.37
-81.75,-26.25,-28.29,282.12
-81.75,26.25,-51.8,33.79
-80.75,117.25,-52.41,31.3
-77.25,162.25,-20.59,184.74
36.25,-111.25,11.33,192.43
36.25,111.25,8.04,508.17
51.75,67.25,2.42,275.64
67.25,-82.25,-14.22,231.07
67.25,82.25,-7.81,483.58
47.25,45.25,9.69,315.44
42.75,-115.25,10.22,278.21
42.75,115.25,2.67,360.04
-32.75,-68.25,17.73,220.19
32.75,68.25,10.54,232.76
12.25,104.75,27.95,1702.96
61.25,-124.25,-9.15,269.14
24.75,85.25,25.99,1058.93
61.25,124.25,-9.28,311.43
63.75,-130.75,-6.6,401.46
-89.25,-96.25,-48.41,8.71
-89.25,96.25,-49.39,7.93
63.75,130.75,-10.83,254.87
-23.25,-67.25,3.32,151.19
59.75,40.75,2.31,582.53
-22.75,-57.75,24.28,1226.49
22.75,57.75,28.65,167.34
-80.75,-106.75,-29.54,109.08
-80.75,106.75,-53.9,28.3
64.25,-132.75,-7.49,409.75
64.25,132.75,-18.23,217.85
25.25,-10.75,23.94,39.05
25.25,10.75,24.49,17.47
-82.75,-125.75,-23.95,63.33
-82.75,125.75,-48.02,47.72
13.25,-2.25,28.8,697.55
13.25,2.25,29.49,558.99
29.25,26.25,20.78,20.79
-29.25,26.25,15.5,547.51
-11.75,-37.75,25.06,1441.99
11.75,37.75,19.21,1412.14
-11.75,37.75,24.68,1277.18
-75.25,-137.75,-20.03,466.88
69.75,119.75,-13.67,275.94
-69.75,119.75,-32.44,525.39
75.25,137.75,-15.23,139.93
-75.25,137.75,-46.28,142.79
20.75,30.25,26.9,9.9
-20.75,30.25,21.31,628.73
13.75,-10.75,29.12,801.52
13.75,10.75,28.34,348.87
28.75,19.75,21.57,56.26
-28.75,19.75,20.37,111.48
47.75,-53.25,5.05,1286.83
47.75,53.25,9,164.01
21.75,-0.75,29.23,53.22
21.75,0.75,28.93,56.31
34.75,-3.75,10.08,423.12
34.75,3.75,14.7,301.4
47.75,34.75,9.27,497.39
64.75,-117.75,-5.76,239.15
48.25,46.25,8.36,271.76
64.75,117.75,-10.44,275.98
36.25,-106.25,9.56,337.92
36.25,106.25,7.7,441.29
2.75,-61.25,28.07,1974.92
-2.75,-61.25,26.71,2491.44
23.75,-106.75,25.57,559.89
23.75,106.75,22.52,1132.25
-88.75,-157.75,-49.56,14.49
-88.75,157.75,-50.35,13.46
14.25,-13.25,28.79,852.49
14.25,13.25,28.23,200.38
-14.25,13.25,24.01,811.48
24.25,-14.75,19.67,33.8
24.25,14.75,24.23,9.78
-24.25,14.75,16.76,40.79
53.25,55.25,2.89,447.52
32.25,-6.25,13.72,502.54
-77.75,73.25,-48.87,40.27
41.25,-107.75,5.78,269.3
41.25,107.75,7.7,167.61
-30.25,146.75,20.14,414.6
62.75,-42.75,-4.4,1435.73
62.75,42.75,1.3,584.54
60.75,79.25,-2.67,524.71
61.75,-165.25,-1.45,499.25
61.75,165.25,-7.44,390.71
66.75,-146.75,-5.38,160.22
66.75,146.75,-12.63,238.76
52.75,137.25,-5.65,457.16
-1.75,-60.25,26.4,2403.34
12.75,-5.75,27.74,849.2
12.75,5.75,28.36,662.66
2.25,30.25,20.86,1280.76
-2.25,30.25,21.11,1027.13
54.25,-113.25,1.21,417.6
54.25,113.25,-6.28,364.9
-66.25,-61.75,-9.62,562.29
66.25,61.75,-5.02,492.97
-81.75,-122.75,-24.38,59.7
-81.75,122.75,-49.9,41.67
-25.25,141.75,22.72,245.31
37.25,-90.25,13.3,1170.97
73.25,-82.25,-16.35,194.57
73.25,82.25,-12.57,327.61
-73.25,82.25,-34.79,195.81
37.25,90.25,-2.18,43.97
71.25,98.25,-12.36,303.63
72.25,54.75,-7.15,351.07
-72.25,54.75,-35.42,638.75
-85.75,-103.25,-40.08,26.8
37.75,-117.25,10.97,160.86
37.75,117.25,14.04,665.49
-8.25,147.75,25.95,3423.26
-37.75,-58.25,13.85,898.33
37.75,58.25,6.46,246.07
-26.75,-62.25,22.32,699.25
26.75,62.25,22.6,133.48
11.75,92.75,25.83,3001.67
54.75,-106.25,-0.94,473.64
-35.25,-61.75,15.72,942.7
35.25,61.75,16.24,278.49
54.75,106.25,-5.96,324.87
41.75,22.25,11.14,439.93
60.25,-153.75,-4.13,618.18
60.25,153.75,-9.31,457.48
52.25,24.75,7.32,568.08
-17.75,135.75,25.85,537.14
-69.25,-65.25,-16.73,407.98
59.75,5.75,7.18,1794.11
-69.25,65.25,-21.89,382.09
25.25,109.75,15.81,1860.37
-85.75,103.25,-51.13,21.11
48.75,129.75,-1.46,605.56
33.75,-91.75,17.49,1319.04
33.75,91.75,-5,332.69
-26.25,144.25,22.14,353.52
-73.75,115.75,-49.36,158.52
-76.25,-132.25,-28.14,437.93
58.25,-66.75,-3.81,555.84
58.25,66.75,0.77,484.56
22.25,86.25,25.59,1573.41
-76.25,132.25,-48.32,56.93
-20.25,120.25,26.6,386.03
18.75,-71.75,21.36,1418.77
53.25,-113.25,2.25,430.96
53.25,113.25,-5.65,354.99
-72.25,164.75,-27.61,375.66
26.25,73.75,26.7,426.67
50.25,127.75,0.4,559.94
6.25,-4.25,26.9,1255.74
-10.75,-44.75,23.45,977.98
45.75,-71.75,4.65,1145.33
43.25,13.75,14.84,767.82
60.75,-160.25,-2.37,375.49
-81.75,156.25,-34.78,233.2
68.75,21.25,-2.37,456.27
22.75,41.25,25.16,99.52
40.25,-117.25,7.59,217.74
-75.25,-91.25,-22.31,349.1
75.25,91.25,-15.41,194.38
-75.25,91.25,-50.51,78.33
31.25,41.75,23.96,50.99
7.75,-77.75,21.48,2171.37
-7.75,-77.75,10.85,838.94
-78.75,-87.25,-30.8,234.01
49.25,66.25,4.73,183
-78.75,87.25,-52.43,32.95
-21.25,129.25,25.71,412.3
40.75,60.75,13.5,103.48
35.75,-112.75,12,326.76
22.75,110.75,20.16,1638.84
35.75,112.75,10.75,558.26
-30.25,151.75,12.35,879.66
-45.75,-71.75,4.82,798
45.75,71.75,7.95,132.9
55.25,-63.75,-4.46,636.74
55.25,63.75,2.58,384.12
58.25,-134.75,5.53,1646.49
62.25,-97.25,-10.16,304.34
62.25,97.25,-8.04,483.4
58.25,134.75,-9.87,375.04
68.25,-148.25,-12.42,194.61
68.25,148.25,-13.22,232.6
-63.25,-57.25,-5.62,521.17
63.25,57.25,-1.88,606.16
29.75,45.25,23.41,96.32
42.25,23.75,5.2,725.17
52.75,139.25,-1.53,526.16
-71.25,98.25,-38.67,500.34
72.25,-24.25,-11.02,300.54
-72.25,24.25,-28.54,338.55
53.75,32.25,5.49,617.61
81.25,-70.75,-20.24,111.19
-81.25,-70.75,-21.44,224.12
19.75,-71.25,26.67,867.45
35.25,48.75,10.55,360.59
46.75,-104.75,6.99,335.34
46.75,104.75,1.36,248.5
-6.25,149.75,27.74,4152.21
60.75,-70.75,-8.12,382.18
65.75,-68.25,-9.24,404.65
-89.75,-23.75,-48.92,6.66
-89.75,23.75,-49.15,6.4
65.75,68.25,-5.55,452.31
60.25,119.75,-5.46,314.41
9.25,26.25,26.19,1082.38
-9.25,26.25,23.29,1288.42
-85.25,-118.75,-34.42,33.83
51.75,23.75,7.51,538.64
15.25,98.25,24.31,2770.77
-85.25,118.75,-50.03,31.16
28.25,39.75,21.62,143.09
42.75,-89.75,7.84,875.53
42.75,89.75,14.46,34.75
39.25,-4.25,15.28,571.29
-86.75,-158.25,-42.34,48.99
26.25,76.75,25.7,719.18
-86.75,158.25,-48.4,42.83
3.75,-64.25,21.99,2609.76
-3.75,-64.25,27.39,2106.75
57.75,-68.75,-5.79,530.36
55.25,10.75,7.97,522.79
57.75,68.75,0.87,476.7
14.25,79.75,28.94,1059.06
72.25,71.75,-10.42,220.47
-72.25,71.75,-18.29,187.7
59.25,27.25,4.68,598.33
76.25,-40.75,-25.32,170.23
-76.25,40.75,-51.02,99.54
71.25,-33.25,-24.16,432.8
-76.75,-18.75,-28.81,384.55
-76.75,18.75,-42.98,145
-71.25,33.25,-24.05,561.38
-84.75,-70.25,-31.52,62.49
-84.75,70.25,-53.46,15.45
38.75,-6.25,16.64,516.8
-81.25,70.75,-56.52,24.03
-82.25,-91.25,-29.35,119.95
-82.25,91.25,-54.14,21.56
-77.75,-131.75,-28.35,283.88
24.25,112.25,15.49,1596.07
-77.75,131.75,-47.36,57.39
-22.75,-54.75,23.27,1512.4
22.75,54.75,28.39,89.04
-85.25,-175.75,-36.82,126.41
-85.25,175.75,-42.33,118.16
-73.75,-83.75,-20.32,366
-73.75,83.75,-38.54,179
-85.75,-86.75,-36.39,27.63
-85.75,86.75,-51.88,15.67
-78.25,166.75,-18.7,166.16
30.25,-103.25,16.04,431.17
50.25,38.25,7.35,483.16
30.25,103.25,16.58,1449.77
76.25,-43.25,-24.19,192.47
-76.25,43.25,-50.74,100.19
14.25,29.25,27.31,220.39
-14.25,29.25,19.53,997.18
40.25,-81.25,10.51,1000.07
40.25,81.25,11,52.55
51.25,-99.25,1.84,505.48
16.75,81.25,28.23,1006.21
51.25,99.25,-7.99,244.11
53.25,32.75,5.86,613.24
-89.75,-118.75,-49.02,7.26
-81.75,-32.25,-26.96,272.99
-81.75,32.25,-52.81,29.13
-89.75,118.75,-49.4,7.01
62.25,-156.75,-2.66,448.95
61.25,-144.25,-4.68,660.81
82.25,-28.75,-20.78,145.02
-82.25,-28.75,-29.65,256.89
-82.25,28.75,-51.25,28.99
61.25,144.25,-14.36,390.88
51.25,16.75,8.74,556.04
-72.25,-61.75,-20.28,521.09
-72.25,61.75,-26.78,403.26
-19.75,140.75,26.11,524.1
13.75,76.75,25.22,505.64
-33.25,142.25,17.77,262.3
57.75,37.25,3.74,588.57
37.75,-78.75,13.02,1103.25
37.75,78.75,12.75,53.4
80.75,-38.25,-27.86,140.47
-80.75,38.25,-55.96,30.49
-72.75,-5.25,-27.28,457.87
-72.75,5.25,-30.39,372.82
51.25,-87.75,-1.06,525.3
51.25,87.75,2.78,539.37
-81.75,-125.25,-24.25,63.99
-81.75,125.25,-48.71,46.5
-79.25,-70.75,-21.46,266.81
-79.25,70.75,-54.39,32.05
45.25,-69.25,5.93,1024.93
-45.25,-69.25,10.52,151.86
33.75,36.75,16.02,199.12
45.25,69.25,9.15,126.68
76.75,-67.25,-14.55,121.39
76.75,67.25,-12.54,201.35
-28.25,149.75,19.99,551.26
2.75,44.25,28.71,475.27
22.75,93.75,20.93,1919.23
55.25,57.25,0.92,532.69
17.75,104.75,24.23,2382.35
-79.75,-116.75,-28.04,83.92
-79.75,116.75,-52.68,28.15
-82.75,-66.75,-22.71,160.7
-82.75,66.75,-56.1,20.34
34.25,-116.25,19.73,135.05
34.25,116.25,15.1,706.26
-34.25,116.25,14.97,882.07
75.75,-49.75,-20.68,168.8
-75.75,49.75,-48.24,135.44
-86.75,-4.25,-46.4,27.61
-86.75,4.25,-47.26,23.09
35.25,-93.75,15.59,1176.97
35.25,93.75,-1.01,210
-8.75,-50.25,24.1,1773.41
8.75,50.25,27.32,144.41
-16.75,125.25,25.71,857.01
